SeqClass	repi	round	RIPRateSet	RIPRatioSet	MuttedSeqNum	RIPedSeqNum	SNPNumOnRIPedSeq	RIPindex-TP	RIPindex-FP	RIPindex-TN	RIPindex-FN	RIPindex-TPR	RIPindex-FPR	RIPindex-Recall	RIPindex-Accuracy	RIPindex-Precision	TiTv10-TP	TiTv10-FP	TiTv10-TN	TiTv10-FN	TiTv10-TPR	TiTv10-FPR	TiTv10-Recall	TiTv10-Accuracy	TiTv10-Precision	TiTv3-TP	TiTv3-FP	TiTv3-TN	TiTv3-FN	TiTv3-TPR	TiTv3-FPR	TiTv3-Recall	TiTv3-Accuracy	TiTv3-Precision	TiTv5-TP	TiTv5-FP	TiTv5-TN	TiTv5-FN	TiTv5-TPR	TiTv5-FPR	TiTv5-Recall	TiTv5-Accuracy	TiTv5-Precision	TiTv7-TP	TiTv7-FP	TiTv7-TN	TiTv7-FN	TiTv7-TPR	TiTv7-FPR	TiTv7-Recall	TiTv7-Accuracy	TiTv7-Precision	TiTv15-TP	TiTv15-FP	TiTv15-TN	TiTv15-FN	TiTv15-TPR	TiTv15-FPR	TiTv15-Recall	TiTv15-Accuracy	TiTv15-Precision	SNP10RIPedSeqNum	SNP1_9RIPedSeqNum	SNPNum	RIPNumFin	OthNumFin	SNP10SeqNum	SNP1_9SeqNum	SNP0SeqNum
Gene	1	80	0.005	0.8	8712	8574	66508	2	0	331	8572	0.000224592925322852	0	0.000233263354327035	0.0373947220662549	1	1779	0	331	6795	0.199775407074677	0	0.207487753673898	0.236945536215609	1	7258	4	327	1316	0.815047725996631	0.000449185850645705	0.846512712852811	0.851768669286917	0.999449187551639	5296	0	331	3278	0.594722066254913	0	0.617681362257989	0.631892195395845	1	3550	0	331	5024	0.398652442448063	0	0.414042453930487	0.435822571588995	1	609	0	331	7965	0.0683885457608085	0	0.0710286913925822	0.105558674901741	1	2307	6267	66700	151628	39021	2307	6405	193
Gene	1	100	0.005	1	8731	8731	65583	5	0	174	8726	0.000561482313307131	0	0.000572672087962433	0.0201010668163953	1	2262	0	174	6469	0.254014598540146	0	0.259076852594205	0.273554183043234	1	7470	0	174	1261	0.838854576080853	0	0.855572099415874	0.858394160583942	1	5750	0	174	2981	0.6457046603032	0	0.658572901156798	0.665244244806289	1	4042	0	174	4689	0.453902302077485	0	0.462948115908831	0.473441886580573	1	859	0	174	7872	0.0964626614261651	0	0.0983850647119459	0.116002245929253	1	2262	6469	65583	189476	0	2262	6469	174
Gene	2	0	0.005	0	8746	0	0	0	0	8905	0	0	0	0	1	0	0	230	8675	0	0	0.025828186412128	0	0.974171813587872	0	0	4309	4596	0	0	0.483885457608085	0	0.516114542391915	0	0	1926	6979	0	0	0.216282987085907	0	0.783717012914093	0	0	876	8029	0	0	0.0983717012914093	0	0.901628298708591	0	0	25	8880	0	0	0.00280741156653565	0	0.997192588433464	0	0	0	71844	0	195215	2724	6022	159
Gene	2	20	0.005	0.2	8755	6100	59194	1	0	2805	6099	0.000112296462661426	0	0.000163934426229508	0.315103874227962	1	428	18	2787	5672	0.0480628860190904	0.00202133632790567	0.0701639344262295	0.361033127456485	0.959641255605381	4212	1069	1736	1888	0.472992700729927	0.120044918585065	0.690491803278689	0.667939359910163	0.797576216625639	2277	380	2425	3823	0.255699045480067	0.0426726558113419	0.37327868852459	0.528017967434026	0.856981558148288	1222	113	2692	4878	0.137226277372263	0.0126895002807412	0.200327868852459	0.439528354856822	0.915355805243446	70	2	2803	6030	0.00786075238629983	0.000224592925322852	0.0114754098360656	0.322627737226277	0.972222222222222	2468	3632	71028	37897	156144	2651	6104	150
Gene	2	40	0.005	0.4	8746	7727	66474	0	0	1178	7727	0	0	0	0.13228523301516	0	755	2	1176	6972	0.0847838293093768	0.000224592925322852	0.0977093309175618	0.216844469399214	0.997357992073976	5781	268	910	1946	0.649185850645705	0.0300954519932622	0.748155817264139	0.751375631667602	0.955695156224169	3527	62	1116	4200	0.39606962380685	0.00696238068500842	0.456451404167206	0.521392476137002	0.982724993034271	1919	10	1168	5808	0.215496911847277	0.00112296462661426	0.24834994176265	0.346659180235823	0.994815966822188	156	0	1178	7571	0.0175182481751825	0	0.0201889478452181	0.149803481190343	1	2551	5176	69418	75848	117145	2561	6185	159
Gene	2	60	0.005	0.6	8741	8312	67736	3	0	593	8309	0.000336889387984278	0	0.000360923965351299	0.06692869174621	1	1223	0	593	7089	0.137338573834924	0	0.14713666987488	0.20393037619315	1	6759	60	533	1553	0.759011791128579	0.00673778775968557	0.813161693936477	0.81886580572712	0.991201055873295	4465	4	589	3847	0.501403705783268	0.000449185850645705	0.537175168431184	0.567546322290848	0.999104945177892	2742	1	592	5570	0.307916900617631	0.000112296462661426	0.329884504331088	0.374396406513195	0.999635435654393	311	0	593	8001	0.0349241998877035	0	0.0374157844080847	0.101516002245929	1	2476	5836	68577	113812	78054	2476	6265	164
Gene	2	80	0.005	0.8	8720	8562	66696	3	0	343	8559	0.000336889387984278	0	0.000350385423966363	0.0388545760808535	1	1858	0	343	6704	0.20864682762493	0	0.217005372576501	0.247164514317799	1	7261	9	334	1301	0.815384615384615	0.00101066816395284	0.848049521139921	0.852891633913532	0.998762035763411	5334	0	343	3228	0.598989331836047	0	0.622985283812193	0.637507018528916	1	3584	0	343	4978	0.402470522178551	0	0.418593786498482	0.440988208871421	1	578	0	343	7984	0.0649073554183043	0	0.0675075916841859	0.103425042111173	1	2373	6189	66925	151668	39011	2373	6347	185
Gene	2	100	0.005	1	8697	8697	65542	4	0	208	8693	0.000449185850645705	0	0.000459928711049787	0.0238068500842223	1	2288	0	208	6409	0.256934306569343	0	0.263079222720478	0.28029197080292	1	7439	0	208	1258	0.835373385738349	0	0.855352420374842	0.858731049971926	1	5704	0	208	2993	0.640539023020775	0	0.655858341956997	0.663896687254351	1	4067	0	208	4630	0.45670971364402	0	0.467632516959871	0.480067377877597	1	858	0	208	7839	0.0963503649635036	0	0.0986547085201794	0.11970802919708	1	2288	6409	65542	189680	0	2288	6409	208
Gene	3	0	0.005	0	8756	0	0	0	0	8905	0	0	0	0	1	0	0	243	8662	0	0	0.0272880404267266	0	0.972711959573273	0	0	4292	4613	0	0	0.481976417742841	0	0.518023582257159	0	0	1954	6951	0	0	0.219427288040427	0	0.780572711959573	0	0	826	8079	0	0	0.092756878158338	0	0.907243121841662	0	0	38	8867	0	0	0.00426726558113419	0	0.995732734418866	0	0	0	71609	0	195236	2678	6078	149
Gene	3	20	0.005	0.2	8744	6145	59367	0	1	2759	6145	0	0.000112296462661426	0	0.309825940482875	0	388	14	2746	5757	0.0435710275126334	0.00157215047725997	0.0631407648494711	0.35193711398091	0.965174129353234	4230	1030	1730	1915	0.475014037057833	0.115665356541269	0.688364524003255	0.6692869174621	0.804182509505703	2279	393	2367	3866	0.25592363840539	0.0441325098259405	0.370870626525631	0.521729365524986	0.852919161676647	1186	117	2643	4959	0.133183604716451	0.0131386861313869	0.19300244100895	0.429983155530601	0.910207214121259	69	0	2760	6076	0.00774845592363841	0	0.0112286411716843	0.317686692869175	1	2432	3713	70624	37941	156211	2575	6169	161
Gene	3	40	0.005	0.4	8750	7745	66922	1	0	1160	7744	0.000112296462661426	0	0.00012911555842479	0.130376193149916	1	747	0	1160	6998	0.0838854576080853	0	0.0964493221433183	0.21414935429534	1	5848	275	885	1897	0.65670971364402	0.0308815272318922	0.755067785668173	0.756092083099382	0.955087375469541	3564	59	1101	4181	0.400224592925323	0.00662549129702414	0.460167850225952	0.523862998315553	0.983715153187966	1925	13	1147	5820	0.216170690623245	0.00145985401459854	0.248547449967721	0.344974733295901	0.993292053663571	141	0	1160	7604	0.0158338012352611	0	0.0182052937378954	0.146097697922515	1	2522	5223	69788	75932	117176	2529	6221	155
Gene	3	60	0.005	0.6	8741	8335	67059	2	0	570	8333	0.000224592925322852	0	0.00023995200959808	0.0642335766423358	1	1200	0	570	7135	0.134755755193711	0	0.143971205758848	0.198764738910724	1	6792	58	512	1543	0.762717574396407	0.00651319483436272	0.814877024595081	0.820213363279057	0.991532846715328	4544	6	564	3791	0.51027512633352	0.000673778775968557	0.545170965806839	0.573610331274565	0.998681318681319	2780	0	570	5555	0.312184166198765	0	0.333533293341332	0.376193149915778	1	296	0	570	8039	0.0332397529477821	0	0.0355128974205159	0.0972487366647951	1	2402	5933	67898	113888	78102	2403	6338	164
Gene	3	80	0.005	0.8	8686	8552	66909	2	0	353	8550	0.000224592925322852	0	0.000233863423760524	0.0398652442448063	1	1824	0	353	6728	0.204828747894441	0	0.213283442469598	0.244469399213925	1	7240	4	349	1312	0.813026389668725	0.000449185850645705	0.846585594013096	0.852217855137563	0.999447818884594	5313	0	353	3239	0.596631106120157	0	0.621258185219832	0.636271757439641	1	3586	0	353	4966	0.402695115103874	0	0.419317118802619	0.442335766423358	1	586	0	353	7966	0.0658057271195957	0	0.0685219831618335	0.105446378439079	1	2368	6184	67105	151646	39069	2368	6318	219
Gene	3	100	0.005	1	8723	8723	65339	2	0	182	8721	0.000224592925322852	0	0.000229278917803508	0.0206625491297024	1	2242	0	182	6481	0.251768669286917	0	0.257021666857732	0.272206625491297	1	7435	0	182	1288	0.834924199887703	0	0.852344376934541	0.855362156092083	1	5695	0	182	3028	0.639528354856822	0	0.652871718445489	0.659966311061202	1	4060	0	182	4663	0.45592363840539	0	0.465436203141121	0.47636159460977	1	869	0	182	7854	0.0975856260527793	0	0.0996216897856242	0.118023582257159	1	2242	6481	65339	189573	0	2242	6481	182
Repeat	1	0	0.005	0	1257	0	0	0	1	1343	0	0	0.000744047619047619	0	0.999255952380952	0	0	22	1322	0	0	0.0163690476190476	0	0.983630952380952	0	0	500	844	0	0	0.37202380952381	0	0.62797619047619	0	0	151	1193	0	0	0.11235119047619	0	0.88764880952381	0	0	50	1294	0	0	0.037202380952381	0	0.962797619047619	0	0	5	1339	0	0	0.0037202380952381	0	0.996279761904762	0	0	0	11756	0	195238	278	979	87
Repeat	1	20	0.005	0.2	1254	744	10457	0	0	600	744	0	0	0	0.446428571428571	0	30	0	600	714	0.0223214285714286	0	0.0403225806451613	0.46875	1	486	112	488	258	0.361607142857143	0.0833333333333333	0.653225806451613	0.724702380952381	0.812709030100334	192	28	572	552	0.142857142857143	0.0208333333333333	0.258064516129032	0.568452380952381	0.872727272727273	89	7	593	655	0.0662202380952381	0.00520833333333333	0.119623655913978	0.507440476190476	0.927083333333333	4	0	600	740	0.00297619047619048	0	0.00537634408602151	0.449404761904762	1	277	467	11801	37846	156172	282	972	90
Repeat	1	40	0.005	0.4	1254	980	11073	0	0	364	980	0	0	0	0.270833333333333	0	63	0	364	917	0.046875	0	0.0642857142857143	0.317708333333333	1	629	41	323	351	0.468005952380952	0.0305059523809524	0.641836734693878	0.708333333333333	0.938805970149254	305	6	358	675	0.226934523809524	0.00446428571428571	0.311224489795918	0.493303571428571	0.980707395498392	153	0	364	827	0.113839285714286	0	0.156122448979592	0.384672619047619	1	21	0	364	959	0.015625	0	0.0214285714285714	0.286458333333333	1	289	691	11633	75878	117146	289	965	90
Repeat	1	60	0.005	0.6	1262	1134	11421	0	0	210	1134	0	0	0	0.15625	0	131	0	210	1003	0.0974702380952381	0	0.115520282186949	0.253720238095238	1	737	11	199	397	0.548363095238095	0.00818452380952381	0.649911816578483	0.696428571428571	0.985294117647059	410	0	210	724	0.305059523809524	0	0.361552028218695	0.461309523809524	1	239	0	210	895	0.177827380952381	0	0.210758377425044	0.334077380952381	1	48	0	210	1086	0.0357142857142857	0	0.0423280423280423	0.191964285714286	1	269	865	11645	113837	78144	269	993	82
Repeat	1	80	0.005	0.8	1251	1200	11351	0	0	144	1200	0	0	0	0.107142857142857	0	219	0	144	981	0.162946428571429	0	0.1825	0.270089285714286	1	800	0	144	400	0.595238095238095	0	0.666666666666667	0.702380952380952	1	480	0	144	720	0.357142857142857	0	0.4	0.464285714285714	1	329	0	144	871	0.244791666666667	0	0.274166666666667	0.351934523809524	1	131	0	144	1069	0.0974702380952381	0	0.109166666666667	0.204613095238095	1	270	930	11412	151628	39021	270	981	93
Repeat	1	100	0.005	1	1260	1260	11317	2	0	84	1258	0.00148809523809524	0	0.00158730158730159	0.0639880952380952	1	265	0	84	995	0.197172619047619	0	0.21031746031746	0.259672619047619	1	854	0	84	406	0.635416666666667	0	0.677777777777778	0.697916666666667	1	509	0	84	751	0.378720238095238	0	0.403968253968254	0.441220238095238	1	369	0	84	891	0.274553571428571	0	0.292857142857143	0.337053571428571	1	196	0	84	1064	0.145833333333333	0	0.155555555555556	0.208333333333333	1	265	995	11317	189476	0	265	995	84
Repeat	2	0	0.005	0	1251	0	0	0	0	1344	0	0	0	0	1	0	0	14	1330	0	0	0.0104166666666667	0	0.989583333333333	0	0	477	867	0	0	0.354910714285714	0	0.645089285714286	0	0	142	1202	0	0	0.105654761904762	0	0.894345238095238	0	0	50	1294	0	0	0.037202380952381	0	0.962797619047619	0	0	1	1343	0	0	0.000744047619047619	0	0.999255952380952	0	0	0	11749	0	195215	270	981	93
Repeat	2	20	0.005	0.2	1252	717	9978	1	0	627	716	0.000744047619047619	0	0.00139470013947001	0.467261904761905	1	25	0	627	692	0.0186011904761905	0	0.0348675034867503	0.485119047619048	1	450	128	499	267	0.334821428571429	0.0952380952380952	0.627615062761506	0.70610119047619	0.778546712802768	185	26	601	532	0.13764880952381	0.0193452380952381	0.258019525801953	0.584821428571429	0.876777251184834	78	3	624	639	0.0580357142857143	0.00223214285714286	0.108786610878661	0.522321428571429	0.962962962962963	3	0	627	714	0.00223214285714286	0	0.00418410041841004	0.46875	1	263	454	11488	37897	156144	275	977	92
Repeat	2	40	0.005	0.4	1257	983	10988	0	0	361	983	0	0	0	0.26860119047619	0	69	0	361	914	0.0513392857142857	0	0.0701932858596134	0.319940476190476	1	626	48	313	357	0.46577380952381	0.0357142857142857	0.636826042726348	0.698660714285714	0.928783382789317	307	2	359	676	0.228422619047619	0.00148809523809524	0.312309257375382	0.495535714285714	0.993527508090615	155	1	360	828	0.115327380952381	0.000744047619047619	0.157680569684639	0.383184523809524	0.993589743589744	26	0	361	957	0.0193452380952381	0	0.0264496439471007	0.287946428571429	1	270	713	11549	75848	117145	270	987	87
Repeat	2	60	0.005	0.6	1252	1133	11329	0	0	211	1133	0	0	0	0.156994047619048	0	135	0	211	998	0.100446428571429	0	0.119152691968226	0.257440476190476	1	772	10	201	361	0.574404761904762	0.00744047619047619	0.681376875551633	0.723958333333333	0.987212276214834	435	0	211	698	0.323660714285714	0	0.383936451897617	0.480654761904762	1	260	0	211	873	0.193452380952381	0	0.229479258605472	0.350446428571429	1	63	0	211	1070	0.046875	0	0.0556045895851721	0.203869047619048	1	275	858	11526	113812	78054	275	977	92
Repeat	2	80	0.005	0.8	1240	1188	11295	1	0	156	1187	0.000744047619047619	0	0.000841750841750842	0.116815476190476	1	226	0	156	962	0.168154761904762	0	0.19023569023569	0.28422619047619	1	777	1	155	411	0.578125	0.000744047619047619	0.654040404040404	0.693452380952381	0.998714652956298	478	0	156	710	0.355654761904762	0	0.402356902356902	0.47172619047619	1	344	0	156	844	0.255952380952381	0	0.28956228956229	0.37202380952381	1	138	0	156	1050	0.102678571428571	0	0.116161616161616	0.21875	1	269	919	11359	151668	39011	269	971	104
Repeat	2	100	0.005	1	1254	1254	11303	1	0	90	1253	0.000744047619047619	0	0.000797448165869219	0.0677083333333333	1	268	0	90	986	0.199404761904762	0	0.213716108452951	0.266369047619048	1	847	0	90	407	0.630208333333333	0	0.675438596491228	0.697172619047619	1	490	0	90	764	0.364583333333333	0	0.390749601275917	0.431547619047619	1	356	0	90	898	0.264880952380952	0	0.283891547049442	0.331845238095238	1	201	0	90	1053	0.149553571428571	0	0.160287081339713	0.216517857142857	1	268	986	11303	189680	0	268	986	90
Repeat	3	0	0.005	0	1251	0	0	0	0	1344	0	0	0	0	1	0	0	18	1326	0	0	0.0133928571428571	0	0.986607142857143	0	0	494	850	0	0	0.367559523809524	0	0.632440476190476	0	0	159	1185	0	0	0.118303571428571	0	0.881696428571429	0	0	61	1283	0	0	0.0453869047619048	0	0.954613095238095	0	0	6	1338	0	0	0.00446428571428571	0	0.995535714285714	0	0	0	11975	0	195236	293	958	93
Repeat	3	20	0.005	0.2	1257	729	10232	0	0	615	729	0	0	0	0.457589285714286	0	39	2	613	690	0.0290178571428571	0.00148809523809524	0.0534979423868313	0.485119047619048	0.951219512195122	461	146	469	268	0.343005952380952	0.108630952380952	0.632373113854595	0.691964285714286	0.759472817133443	212	30	585	517	0.157738095238095	0.0223214285714286	0.290809327846365	0.593005952380952	0.87603305785124	105	13	602	624	0.078125	0.00967261904761905	0.1440329218107	0.526041666666667	0.889830508474576	7	0	615	722	0.00520833333333333	0	0.00960219478737997	0.462797619047619	1	267	462	11792	37941	156211	275	982	87
Repeat	3	40	0.005	0.4	1257	1014	11070	0	0	330	1014	0	0	0	0.245535714285714	0	65	0	330	949	0.0483630952380952	0	0.0641025641025641	0.29389880952381	1	684	43	287	330	0.508928571428571	0.0319940476190476	0.674556213017751	0.722470238095238	0.940852819807428	323	4	326	691	0.240327380952381	0.00297619047619048	0.318540433925049	0.482886904761905	0.987767584097859	151	0	330	863	0.11235119047619	0	0.148915187376726	0.357886904761905	1	18	0	330	996	0.0133928571428571	0	0.0177514792899408	0.258928571428571	1	269	745	11569	75932	117176	269	988	87
Repeat	3	60	0.005	0.6	1267	1137	11232	0	0	207	1137	0	0	0	0.154017857142857	0	136	0	207	1001	0.101190476190476	0	0.119613016710642	0.255208333333333	1	761	15	192	376	0.566220238095238	0.0111607142857143	0.669305189094107	0.709077380952381	0.980670103092783	407	0	207	730	0.302827380952381	0	0.357959542656113	0.456845238095238	1	257	0	207	880	0.191220238095238	0	0.226033421284081	0.345238095238095	1	50	0	207	1087	0.037202380952381	0	0.0439753737906772	0.191220238095238	1	274	863	11448	113888	78102	274	993	77
Repeat	3	80	0.005	0.8	1254	1208	11375	0	0	136	1208	0	0	0	0.101190476190476	0	231	0	136	977	0.171875	0	0.191225165562914	0.273065476190476	1	832	1	135	376	0.619047619047619	0.000744047619047619	0.688741721854305	0.719494047619048	0.998799519807923	487	0	136	721	0.36235119047619	0	0.403145695364238	0.463541666666667	1	334	0	136	874	0.248511904761905	0	0.276490066225166	0.349702380952381	1	133	0	136	1075	0.0989583333333333	0	0.110099337748344	0.20014880952381	1	275	933	11431	151646	39069	275	979	90
Repeat	3	100	0.005	1	1248	1248	11321	1	0	96	1247	0.000744047619047619	0	0.000801282051282051	0.072172619047619	1	273	0	96	975	0.203125	0	0.21875	0.274553571428571	1	857	0	96	391	0.63764880952381	0	0.686698717948718	0.709077380952381	1	527	0	96	721	0.392113095238095	0	0.422275641025641	0.463541666666667	1	358	0	96	890	0.266369047619048	0	0.286858974358974	0.337797619047619	1	189	0	96	1059	0.140625	0	0.151442307692308	0.212053571428571	1	273	975	11321	189573	0	273	975	96
SeqClass	repi	round	RIPRateSet	RIPRatioSet	MuttedSeqNum	RIPedSeqNum	SNPNumOnRIPedSeq	RIPindex-TP	RIPindex-FP	RIPindex-TN	RIPindex-FN	RIPindex-TPR	RIPindex-FPR	RIPindex-Recall	RIPindex-Accuracy	RIPindex-Precision	TiTv10-TP	TiTv10-FP	TiTv10-TN	TiTv10-FN	TiTv10-TPR	TiTv10-FPR	TiTv10-Recall	TiTv10-Accuracy	TiTv10-Precision	TiTv3-TP	TiTv3-FP	TiTv3-TN	TiTv3-FN	TiTv3-TPR	TiTv3-FPR	TiTv3-Recall	TiTv3-Accuracy	TiTv3-Precision	TiTv5-TP	TiTv5-FP	TiTv5-TN	TiTv5-FN	TiTv5-TPR	TiTv5-FPR	TiTv5-Recall	TiTv5-Accuracy	TiTv5-Precision	TiTv7-TP	TiTv7-FP	TiTv7-TN	TiTv7-FN	TiTv7-TPR	TiTv7-FPR	TiTv7-Recall	TiTv7-Accuracy	TiTv7-Precision	TiTv15-TP	TiTv15-FP	TiTv15-TN	TiTv15-FN	TiTv15-TPR	TiTv15-FPR	TiTv15-Recall	TiTv15-Accuracy	TiTv15-Precision	SNP10RIPedSeqNum	SNP1_9RIPedSeqNum	SNPNum	RIPNumFin	OthNumFin	SNP10SeqNum	SNP1_9SeqNum	SNP0SeqNum
Gene	1	0	0.01	0	8889	0	0	0	1	8904	0	0	0.000112296462661426	0	0.999887703537339	0	0	400	8505	0	0	0.0449185850645705	0	0.95508141493543	0	0	4715	4190	0	0	0.529477821448624	0	0.470522178551376	0	0	2063	6842	0	0	0.231667602470522	0	0.768332397529478	0	0	1033	7872	0	0	0.116002245929253	0	0.883997754070747	0	0	86	8819	0	0	0.00965749578888265	0	0.990342504211117	0	0	0	144243	0	390506	6126	2763	16
Gene	1	20	0.01	0.2	8888	7667	133237	0	0	1238	7667	0	0	0	0.139023020774846	0	731	21	1217	6936	0.0820887142055025	0.00235822571588995	0.0953436807095344	0.218753509264458	0.972074468085106	5533	610	628	2134	0.621336327905671	0.06850084222347	0.721664275466284	0.691858506457047	0.900699983721309	3005	272	966	4662	0.337450870297586	0.0305446378439079	0.391939480892135	0.445929253228523	0.916997253585597	1637	126	1112	6030	0.183829309376755	0.0141493542953397	0.213512455980175	0.308702975856261	0.928530913216109	189	0	1238	7478	0.0212240314430095	0	0.0246511021259945	0.160247052217855	1	5773	1894	141605	75738	312416	6052	2836	17
Gene	1	40	0.01	0.4	8891	8564	137900	4	0	341	8560	0.000449185850645705	0	0.000467071461933676	0.038742279618192	1	1527	1	340	7037	0.171476698483998	0.000112296462661426	0.178304530593181	0.209657495788883	0.99934554973822	7160	136	205	1404	0.804042672655811	0.015272318921954	0.83605791686128	0.827063447501404	0.981359649122807	4765	43	298	3799	0.535092644581696	0.00482874789444133	0.556398879028491	0.568556990454801	0.991056572379368	3006	16	325	5558	0.337563166760247	0.00179674340258282	0.351004203643157	0.374059517125211	0.99470549305096	468	0	341	8096	0.0525547445255474	0	0.0546473610462401	0.0908478382930938	1	5885	2679	139203	151721	234231	5897	2994	14
Gene	1	60	0.01	0.6	8889	8796	136189	1	0	109	8795	0.000112296462661426	0	0.00011368804001819	0.0123526108927569	1	2820	0	109	5976	0.316676024705222	0	0.320600272851296	0.328916339135317	1	8115	21	88	681	0.911285794497473	0.00235822571588995	0.922578444747613	0.921167883211679	0.997418879056047	6471	4	105	2325	0.726670409882089	0.000449185850645705	0.735675306957708	0.738461538461539	0.999382239382239	4762	1	108	4034	0.534755755193711	0.000112296462661426	0.541382446566621	0.546883773161145	0.999790048288894	1120	0	109	7676	0.125772038180797	0	0.127330604820373	0.138012352610893	1	5861	2935	136443	227662	156230	5861	3028	16
Gene	1	80	0.01	0.8	8884	8845	133166	7	0	60	8838	0.000786075238629983	0	0.000791407574901074	0.00752386299831555	1	4595	0	60	4250	0.516002245929253	0	0.519502543810062	0.522740033688939	1	8492	3	57	353	0.953621560920831	0.000336889387984278	0.960090446579989	0.960022459292532	0.999646851088876	7564	0	60	1281	0.849410443571027	0	0.855172413793103	0.856148231330713	1	6418	0	60	2427	0.720718697361033	0	0.725607687959299	0.727456485120719	1	2371	0	60	6474	0.266254912970241	0	0.268061051441492	0.272992700729927	1	5695	3150	133226	303230	78163	5695	3189	21
Gene	1	100	0.01	1	8884	8884	131147	8	0	21	8876	0.000898371701291409	0	0.00090049527239982	0.00325659741718136	1	5652	0	21	3232	0.634699606962381	0	0.636199909950473	0.637057832678271	1	8629	0	21	255	0.969006176305446	0	0.971296713192256	0.971364402021336	1	7983	0	21	901	0.896462661426165	0	0.89858171994597	0.898820887142055	1	7097	0	21	1787	0.796967995508141	0	0.79885186852769	0.799326221224031	1	3454	0	21	5430	0.387871982032566	0	0.388788833858622	0.390230207748456	1	5652	3232	131147	379283	0	5652	3232	21
Gene	2	0	0.01	0	8880	0	0	0	1	8904	0	0	0.000112296462661426	0	0.999887703537339	0	0	389	8516	0	0	0.0436833239752948	0	0.956316676024705	0	0	4707	4198	0	0	0.528579449747333	0	0.471420550252667	0	0	2069	6836	0	0	0.232341381246491	0	0.767658618753509	0	0	1017	7888	0	0	0.11420550252667	0	0.88579449747333	0	0	92	8813	0	0	0.0103312745648512	0	0.989668725435149	0	0	0	144056	0	390473	6165	2715	25
Gene	2	20	0.01	0.2	8892	7670	132938	2	0	1235	7668	0.000224592925322852	0	0.000260756192959583	0.138910724312184	1	742	27	1208	6928	0.0833239752947782	0.00303200449185851	0.0967405475880052	0.218978102189781	0.964889466840052	5511	615	620	2159	0.61886580572712	0.0690623245367771	0.71851368970013	0.688489612577204	0.899608227228208	2966	260	975	4704	0.33307130825379	0.0291970802919708	0.386701434159061	0.442560359348681	0.919404835709857	1699	107	1128	5971	0.190791690061763	0.0120157215047726	0.221512385919166	0.317462099943852	0.940753045404208	187	1	1234	7483	0.0209994385176867	0.000112296462661426	0.024380704041721	0.159573273441887	0.99468085106383	5768	1902	141087	75810	312398	6031	2861	13
Gene	2	40	0.01	0.4	8886	8568	137861	3	0	337	8565	0.000336889387984278	0	0.000350140056022409	0.0381807973048849	1	1528	2	335	7040	0.171588994946659	0.000224592925322852	0.178338001867414	0.209208309938237	0.998692810457516	7139	122	215	1429	0.801684446939921	0.013700168444694	0.833216619981326	0.825828186412128	0.983197906624432	4831	34	303	3737	0.54250421111735	0.00381807973048849	0.563842203548086	0.576530039303762	0.993011305241521	3027	10	327	5541	0.339921392476137	0.00112296462661426	0.353291316526611	0.376642335766423	0.996707276918011	478	0	337	8090	0.0536777091521617	0	0.0557889822595705	0.0915216170690623	1	5950	2618	139120	151827	234284	5961	2925	19
Gene	2	60	0.01	0.6	8890	8781	136164	3	0	124	8778	0.000336889387984278	0	0.000341646737273659	0.0142616507580011	1	2830	0	124	5951	0.317798989331836	0	0.322286755494818	0.331723750701853	1	8110	21	103	671	0.910724312184166	0.00235822571588995	0.923585013096458	0.922290847838293	0.997417291846021	6418	0	124	2363	0.720718697361033	0	0.730896253274115	0.73464345873105	1	4740	0	124	4041	0.53228523301516	0	0.539801844892381	0.546209994385177	1	1123	0	124	7658	0.126108927568782	0	0.127889761986106	0.140033688938798	1	5856	2925	136406	227547	156222	5856	3034	15
Gene	2	80	0.01	0.8	8884	8860	133128	6	0	45	8854	0.000673778775968557	0	0.000677200902934537	0.00572711959573273	1	4579	0	45	4281	0.51420550252667	0	0.516817155756208	0.519258843346435	1	8502	3	42	358	0.954744525547445	0.000336889387984278	0.959593679458239	0.959460976979225	0.999647266313933	7561	0	45	1299	0.849073554183043	0	0.853386004514673	0.854126895002807	1	6427	0	45	2433	0.721729365524986	0	0.725395033860045	0.72678270634475	1	2331	0	45	6529	0.261763054463784	0	0.263092550790068	0.266816395283549	1	5710	3150	133166	303410	78102	5710	3174	21
Gene	2	100	0.01	1	8886	8886	130820	8	0	19	8878	0.000898371701291409	0	0.000900292595093405	0.00303200449185851	1	5636	0	19	3250	0.632902863559798	0	0.634256133243304	0.635036496350365	1	8635	0	19	251	0.969679955081415	0	0.971753319828944	0.971813587871982	1	8009	0	19	877	0.899382369455362	0	0.901305424262885	0.901516002245929	1	7111	0	19	1775	0.798540145985401	0	0.800247580463651	0.800673778775969	1	3432	0	19	5454	0.385401459854015	0	0.386225523295071	0.387535092644582	1	5636	3250	130820	379030	0	5636	3250	19
Gene	3	0	0.01	0	8883	0	0	0	1	8904	0	0	0.000112296462661426	0	0.999887703537339	0	0	411	8494	0	0	0.0461538461538462	0	0.953846153846154	0	0	4697	4208	0	0	0.527456485120719	0	0.472543514879281	0	0	2039	6866	0	0	0.228972487366648	0	0.771027512633352	0	0	1001	7904	0	0	0.112408759124088	0	0.887591240875912	0	0	75	8830	0	0	0.00842223469960696	0	0.991577765300393	0	0	0	143984	0	390438	6166	2717	22
